id,price
100304,5100166.5
100305,5100166.5
100306,5100166.5
100307,5100166.5
100308,5100166.5
100309,5100166.5
100310,5100166.5
100311,5100166.5
100312,5100166.5
100313,5100166.5
100314,5100166.5
100315,5100166.5
100316,5100166.5
100317,5100166.5
100318,5100166.5
100319,5100166.5
100320,5100166.5
100321,5100166.5
100322,5100166.5
100323,5100166.5
100324,5100166.5
100325,5100166.5
100326,5100166.5
100327,5100166.5
100328,5100166.5
100329,5100166.5
100330,5100166.5
100331,5100166.5
100332,5100166.5
100333,5100166.5
100334,5100166.5
100335,5100166.5
100336,5100166.5
100337,5100166.5
100338,5100166.5
100339,5100166.5
100340,5100166.5
100341,5100166.5
100342,5100166.5
100343,5100166.5
100344,5100166.5
100345,5100166.5
100346,5100166.5
100347,5100166.5
100348,5100166.5
100349,5100166.5
100350,5100166.5
100351,5100166.5
100352,5100166.5
100353,5100166.5
100354,5100166.5
100355,5100166.5
100356,5100166.5
100357,5100166.5
100358,5100166.5
100359,5100166.5
100360,5100166.5
100361,5100166.5
100362,5100166.5
100363,5100166.5
100364,5100166.5
100365,5100166.5
100366,5100166.5
100367,5100166.5
100368,5100166.5
100369,5100166.5
100370,5100166.5
100371,5100166.5
100372,5100166.5
100373,5100166.5
100374,5100166.5
100375,5100166.5
100376,5100166.5
100377,5100166.5
100378,5100166.5
100379,5100166.5
100380,5100166.5
100381,5100166.5
100382,5100166.5
100383,5100166.5
100384,5100166.5
100385,5100166.5
100386,5100166.5
100387,5100166.5
100388,5100166.5
100389,5100166.5
100390,5100166.5
100391,5100166.5
100392,5100166.5
100393,5100166.5
100394,5100166.5
100395,5100166.5
100396,5100166.5
100397,5100166.5
100398,5100166.5
100399,5100166.5
100400,5100166.5
100401,5100166.5
100402,5100166.5
100403,5100166.5
100404,5100166.5
100405,5100166.5
100406,5100166.5
100407,5100166.5
100408,5100166.5
100409,5100166.5
100410,5100166.5
100411,5100166.5
100412,5100166.5
100413,5100166.5
100414,5100166.5
100415,5100166.5
100416,5100166.5
100417,5100166.5
100418,5100166.5
100419,5100166.5
100420,5100166.5
100421,5100166.5
100422,5100166.5
100423,5100166.5
100424,5100166.5
100425,5100166.5
100426,5100166.5
100427,5100166.5
100428,5100166.5
100429,5100166.5
100430,5100166.5
100431,5100166.5
100432,5100166.5
100433,5100166.5
100434,5100166.5
100435,5100166.5
100436,5100166.5
100437,5100166.5
100438,5100166.5
100439,5100166.5
100440,5100166.5
100441,5100166.5
100442,5100166.5
100443,5100166.5
100444,5100166.5
100445,5100166.5
100446,5100166.5
100447,5100166.5
100448,5100166.5
100449,5100166.5
100450,5100166.5
100451,5100166.5
100452,5100166.5
100453,5100166.5
100454,5100166.5
100455,5100166.5
100456,5100166.5
100457,5100166.5
100458,5100166.5
100459,5100166.5
100460,5100166.5
100461,5100166.5
100462,5100166.5
100463,5100166.5
100464,5100166.5
100465,5100166.5
100466,5100166.5
100467,5100166.5
100468,5100166.5
100469,5100166.5
100470,5100166.5
100471,5100166.5
100472,5100166.5
100473,5100166.5
100474,5100166.5
100475,5100166.5
100476,5100166.5
100477,5100166.5
100478,5100166.5
100479,5100166.5
100480,5100166.5
100481,5100166.5
100482,5100166.5
100483,5100166.5
100484,5100166.5
100485,5100166.5
100486,5100166.5
100487,5100166.5
100488,5100166.5
100489,5100166.5
100490,5100166.5
100491,5100166.5
100492,5100166.5
100493,5100166.5
100494,5100166.5
100495,5100166.5
100496,5100166.5
100497,5100166.5
100498,5100166.5
100499,5100166.5
100500,5100166.5
100501,5100166.5
100502,5100166.5
100503,5100166.5
100504,5100166.5
100505,5100166.5
100506,5100166.5
100507,5100166.5
100508,5100166.5
100509,5100166.5
100510,5100166.5
100511,5100166.5
100512,5100166.5
100513,5100166.5
100514,5100166.5
100515,5100166.5
100516,5100166.5
100517,5100166.5
100518,5100166.5
100519,5100166.5
100520,5100166.5
100521,5100166.5
100522,5100166.5
100523,5100166.5
100524,5100166.5
100525,5100166.5
100526,5100166.5
100527,5100166.5
100528,5100166.5
100529,5100166.5
100530,5100166.5
100531,5100166.5
100532,5100166.5
100533,5100166.5
100534,5100166.5
100535,5100166.5
100536,5100166.5
100537,5100166.5
100538,5100166.5
100539,5100166.5
100540,5100166.5
100541,5100166.5
100542,5100166.5
100543,5100166.5
100544,5100166.5
100545,5100166.5
100546,5100166.5
100547,5100166.5
100548,5100166.5
100549,5100166.5
100550,5100166.5
100551,5100166.5
100552,5100166.5
100553,5100166.5
100554,5100166.5
100555,5100166.5
100556,5100166.5
100557,5100166.5
100558,5100166.5
100559,5100166.5
100560,5100166.5
100561,5100166.5
100562,5100166.5
100563,5100166.5
100564,5100166.5
100565,5100166.5
100566,5100166.5
100567,5100166.5
100568,5100166.5
100569,5100166.5
100570,5100166.5
100571,5100166.5
100572,5100166.5
100573,5100166.5
100574,5100166.5
100575,5100166.5
100576,5100166.5
100577,5100166.5
100578,5100166.5
100579,5100166.5
100580,5100166.5
100581,5100166.5
100582,5100166.5
100583,5100166.5
100584,5100166.5
100585,5100166.5
100586,5100166.5
100587,5100166.5
100588,5100166.5
100589,5100166.5
100590,5100166.5
100591,5100166.5
100592,5100166.5
100593,5100166.5
100594,5100166.5
100595,5100166.5
100596,5100166.5
100597,5100166.5
100598,5100166.5
100599,5100166.5
100600,5100166.5
100601,5100166.5
100602,5100166.5
100603,5100166.5
100604,5100166.5
100605,5100166.5
100606,5100166.5
100607,5100166.5
100608,5100166.5
100609,5100166.5
100610,5100166.5
100611,5100166.5
100612,5100166.5
100613,5100166.5
100614,5100166.5
100615,5100166.5
100616,5100166.5
100617,5100166.5
100618,5100166.5
100619,5100166.5
100620,5100166.5
100621,5100166.5
100622,5100166.5
100623,5100166.5
100624,5100166.5
100625,5100166.5
100626,5100166.5
100627,5100166.5
100628,5100166.5
100629,5100166.5
100630,5100166.5
100631,5100166.5
100632,5100166.5
100633,5100166.5
100634,5100166.5
100635,5100166.5
100636,5100166.5
100637,5100166.5
100638,5100166.5
100639,5100166.5
100640,5100166.5
100641,5100166.5
100642,5100166.5
100643,5100166.5
100644,5100166.5
100645,5100166.5
100646,5100166.5
100647,5100166.5
100648,5100166.5
100649,5100166.5
100650,5100166.5
100651,5100166.5
100652,5100166.5
100653,5100166.5
100654,5100166.5
100655,5100166.5
100656,5100166.5
100657,5100166.5
100658,5100166.5
100659,5100166.5
100660,5100166.5
100661,5100166.5
100662,5100166.5
100663,5100166.5
100664,5100166.5
100665,5100166.5
100666,5100166.5
100667,5100166.5
100668,5100166.5
100669,5100166.5
100670,5100166.5
100671,5100166.5
100672,5100166.5
100673,5100166.5
100674,5100166.5
100675,5100166.5
100676,5100166.5
100677,5100166.5
100678,5100166.5
100679,5100166.5
100680,5100166.5
100681,5100166.5
100682,5100166.5
100683,5100166.5
100684,5100166.5
100685,5100166.5
100686,5100166.5
100687,5100166.5
100688,5100166.5
100689,5100166.5
100690,5100166.5
100691,5100166.5
100692,5100166.5
100693,5100166.5
100694,5100166.5
100695,5100166.5
100696,5100166.5
100697,5100166.5
100698,5100166.5
100699,5100166.5
100700,5100166.5
100701,5100166.5
100702,5100166.5
100703,5100166.5
100704,5100166.5
100705,5100166.5
100706,5100166.5
100707,5100166.5
100708,5100166.5
100709,5100166.5
100710,5100166.5
100711,5100166.5
100712,5100166.5
100713,5100166.5
100714,5100166.5
100715,5100166.5
100716,5100166.5
100717,5100166.5
100718,5100166.5
100719,5100166.5
100720,5100166.5
100721,5100166.5
100722,5100166.5
100723,5100166.5
100724,5100166.5
100725,5100166.5
100726,5100166.5
100727,5100166.5
100728,5100166.5
100729,5100166.5
100730,5100166.5
100731,5100166.5
100732,5100166.5
100733,5100166.5
100734,5100166.5
100735,5100166.5
100736,5100166.5
100737,5100166.5
100738,5100166.5
100739,5100166.5
100740,5100166.5
100741,5100166.5
100742,5100166.5
100743,5100166.5
100744,5100166.5
100745,5100166.5
100746,5100166.5
100747,5100166.5
100748,5100166.5
100749,5100166.5
100750,5100166.5
100751,5100166.5
100752,5100166.5
100753,5100166.5
100754,5100166.5
100755,5100166.5
100756,5100166.5
100757,5100166.5
100758,5100166.5
100759,5100166.5
100760,5100166.5
100761,5100166.5
100762,5100166.5
100763,5100166.5
100764,5100166.5
100765,5100166.5
100766,5100166.5
100767,5100166.5
100768,5100166.5
100769,5100166.5
100770,5100166.5
100771,5100166.5
100772,5100166.5
100773,5100166.5
100774,5100166.5
100775,5100166.5
100776,5100166.5
100777,5100166.5
100778,5100166.5
100779,5100166.5
100780,5100166.5
100781,5100166.5
100782,5100166.5
100783,5100166.5
100784,5100166.5
100785,5100166.5
100786,5100166.5
100787,5100166.5
100788,5100166.5
100789,5100166.5
100790,5100166.5
100791,5100166.5
100792,5100166.5
100793,5100166.5
100794,5100166.5
100795,5100166.5
100796,5100166.5
100797,5100166.5
100798,5100166.5
100799,5100166.5
100800,5100166.5
100801,5100166.5
100802,5100166.5
100803,5100166.5
100804,5100166.5
100805,5100166.5
100806,5100166.5
100807,5100166.5
100808,5100166.5
100809,5100166.5
100810,5100166.5
100811,5100166.5
100812,5100166.5
100813,5100166.5
100814,5100166.5
100815,5100166.5
100816,5100166.5
100817,5100166.5
100818,5100166.5
100819,5100166.5
100820,5100166.5
100821,5100166.5
100822,5100166.5
100823,5100166.5
100824,5100166.5
100825,5100166.5
100826,5100166.5
100827,5100166.5
100828,5100166.5
100829,5100166.5
100830,5100166.5
100831,5100166.5
100832,5100166.5
100833,5100166.5
100834,5100166.5
100835,5100166.5
100836,5100166.5
100837,5100166.5
100838,5100166.5
100839,5100166.5
100840,5100166.5
100841,5100166.5
100842,5100166.5
100843,5100166.5
100844,5100166.5
100845,5100166.5
100846,5100166.5
100847,5100166.5
100848,5100166.5
100849,5100166.5
100850,5100166.5
100851,5100166.5
100852,5100166.5
100853,5100166.5
100854,5100166.5
100855,5100166.5
100856,5100166.5
100857,5100166.5
100858,5100166.5
100859,5100166.5
100860,5100166.5
100861,5100166.5
100862,5100166.5
100863,5100166.5
100864,5100166.5
100865,5100166.5
100866,5100166.5
100867,5100166.5
100868,5100166.5
100869,5100166.5
100870,5100166.5
100871,5100166.5
100872,5100166.5
100873,5100166.5
100874,5100166.5
100875,5100166.5
100876,5100166.5
100877,5100166.5
100878,5100166.5
100879,5100166.5
100880,5100166.5
100881,5100166.5
100882,5100166.5
100883,5100166.5
100884,5100166.5
100885,5100166.5
100886,5100166.5
100887,5100166.5
100888,5100166.5
100889,5100166.5
100890,5100166.5
100891,5100166.5
100892,5100166.5
100893,5100166.5
100894,5100166.5
100895,5100166.5
100896,5100166.5
100897,5100166.5
100898,5100166.5
100899,5100166.5
100900,5100166.5
100901,5100166.5
100902,5100166.5
100903,5100166.5
100904,5100166.5
100905,5100166.5
100906,5100166.5
100907,5100166.5
100908,5100166.5
100909,5100166.5
100910,5100166.5
100911,5100166.5
100912,5100166.5
100913,5100166.5
100914,5100166.5
100915,5100166.5
100916,5100166.5
100917,5100166.5
100918,5100166.5
100919,5100166.5
100920,5100166.5
100921,5100166.5
100922,5100166.5
100923,5100166.5
100924,5100166.5
100925,5100166.5
100926,5100166.5
100927,5100166.5
100928,5100166.5
100929,5100166.5
100930,5100166.5
100931,5100166.5
100932,5100166.5
100933,5100166.5
100934,5100166.5
100935,5100166.5
100936,5100166.5
100937,5100166.5
100938,5100166.5
100939,5100166.5
100940,5100166.5
100941,5100166.5
100942,5100166.5
100943,5100166.5
100944,5100166.5
100945,5100166.5
100946,5100166.5
100947,5100166.5
100948,5100166.5
100949,5100166.5
100950,5100166.5
100951,5100166.5
100952,5100166.5
100953,5100166.5
100954,5100166.5
100955,5100166.5
100956,5100166.5
100957,5100166.5
100958,5100166.5
100959,5100166.5
100960,5100166.5
100961,5100166.5
100962,5100166.5
100963,5100166.5
100964,5100166.5
100965,5100166.5
100966,5100166.5
100967,5100166.5
100968,5100166.5
100969,5100166.5
100970,5100166.5
100971,5100166.5
100972,5100166.5
100973,5100166.5
100974,5100166.5
100975,5100166.5
100976,5100166.5
100977,5100166.5
100978,5100166.5
100979,5100166.5
100980,5100166.5
100981,5100166.5
100982,5100166.5
100983,5100166.5
100984,5100166.5
100985,5100166.5
100986,5100166.5
100987,5100166.5
100988,5100166.5
100989,5100166.5
100990,5100166.5
100991,5100166.5
100992,5100166.5
100993,5100166.5
100994,5100166.5
100995,5100166.5
100996,5100166.5
100997,5100166.5
100998,5100166.5
100999,5100166.5
101000,5100166.5
101001,5100166.5
101002,5100166.5
101003,5100166.5
101004,5100166.5
101005,5100166.5
101006,5100166.5
101007,5100166.5
101008,5100166.5
101009,5100166.5
101010,5100166.5
101011,5100166.5
101012,5100166.5
101013,5100166.5
101014,5100166.5
101015,5100166.5
101016,5100166.5
101017,5100166.5
101018,5100166.5
101019,5100166.5
101020,5100166.5
101021,5100166.5
101022,5100166.5
101023,5100166.5
101024,5100166.5
101025,5100166.5
101026,5100166.5
101027,5100166.5
101028,5100166.5
101029,5100166.5
101030,5100166.5
101031,5100166.5
101032,5100166.5
101033,5100166.5
101034,5100166.5
101035,5100166.5
101036,5100166.5
101037,5100166.5
101038,5100166.5
101039,5100166.5
101040,5100166.5
101041,5100166.5
101042,5100166.5
101043,5100166.5
101044,5100166.5
101045,5100166.5
101046,5100166.5
101047,5100166.5
101048,5100166.5
101049,5100166.5
101050,5100166.5
101051,5100166.5
101052,5100166.5
101053,5100166.5
101054,5100166.5
101055,5100166.5
101056,5100166.5
101057,5100166.5
101058,5100166.5
101059,5100166.5
101060,5100166.5
101061,5100166.5
101062,5100166.5
101063,5100166.5
101064,5100166.5
101065,5100166.5
101066,5100166.5
101067,5100166.5
101068,5100166.5
101069,5100166.5
101070,5100166.5
101071,5100166.5
101072,5100166.5
101073,5100166.5
101074,5100166.5
101075,5100166.5
101076,5100166.5
101077,5100166.5
101078,5100166.5
101079,5100166.5
101080,5100166.5
101081,5100166.5
101082,5100166.5
101083,5100166.5
101084,5100166.5
101085,5100166.5
101086,5100166.5
101087,5100166.5
101088,5100166.5
101089,5100166.5
101090,5100166.5
101091,5100166.5
101092,5100166.5
101093,5100166.5
101094,5100166.5
101095,5100166.5
101096,5100166.5
101097,5100166.5
101098,5100166.5
101099,5100166.5
101100,5100166.5
101101,5100166.5
101102,5100166.5
101103,5100166.5
101104,5100166.5
101105,5100166.5
101106,5100166.5
101107,5100166.5
101108,5100166.5
101109,5100166.5
101110,5100166.5
101111,5100166.5
101112,5100166.5
101113,5100166.5
101114,5100166.5
101115,5100166.5
101116,5100166.5
101117,5100166.5
101118,5100166.5
101119,5100166.5
101120,5100166.5
101121,5100166.5
101122,5100166.5
101123,5100166.5
101124,5100166.5
101125,5100166.5
101126,5100166.5
101127,5100166.5
101128,5100166.5
101129,5100166.5
101130,5100166.5
101131,5100166.5
101132,5100166.5
101133,5100166.5
101134,5100166.5
101135,5100166.5
101136,5100166.5
101137,5100166.5
101138,5100166.5
101139,5100166.5
101140,5100166.5
101141,5100166.5
101142,5100166.5
101143,5100166.5
101144,5100166.5
101145,5100166.5
101146,5100166.5
101147,5100166.5
101148,5100166.5
101149,5100166.5
101150,5100166.5
101151,5100166.5
101152,5100166.5
101153,5100166.5
101154,5100166.5
101155,5100166.5
101156,5100166.5
101157,5100166.5
101158,5100166.5
101159,5100166.5
101160,5100166.5
101161,5100166.5
101162,5100166.5
101163,5100166.5
101164,5100166.5
101165,5100166.5
101166,5100166.5
101167,5100166.5
101168,5100166.5
101169,5100166.5
101170,5100166.5
101171,5100166.5
101172,5100166.5
101173,5100166.5
101174,5100166.5
101175,5100166.5
101176,5100166.5
101177,5100166.5
101178,5100166.5
101179,5100166.5
101180,5100166.5
101181,5100166.5
101182,5100166.5
101183,5100166.5
101184,5100166.5
101185,5100166.5
101186,5100166.5
101187,5100166.5
101188,5100166.5
101189,5100166.5
101190,5100166.5
101191,5100166.5
101192,5100166.5
101193,5100166.5
101194,5100166.5
101195,5100166.5
101196,5100166.5
101197,5100166.5
101198,5100166.5
101199,5100166.5
101200,5100166.5
101201,5100166.5
101202,5100166.5
101203,5100166.5
101204,5100166.5
101205,5100166.5
101206,5100166.5
101207,5100166.5
101208,5100166.5
101209,5100166.5
101210,5100166.5
101211,5100166.5
101212,5100166.5
101213,5100166.5
101214,5100166.5
101215,5100166.5
101216,5100166.5
101217,5100166.5
101218,5100166.5
101219,5100166.5
101220,5100166.5
101221,5100166.5
101222,5100166.5
101223,5100166.5
101224,5100166.5
101225,5100166.5
101226,5100166.5
101227,5100166.5
101228,5100166.5
101229,5100166.5
101230,5100166.5
101231,5100166.5
101232,5100166.5
101233,5100166.5
101234,5100166.5
101235,5100166.5
101236,5100166.5
101237,5100166.5
101238,5100166.5
101239,5100166.5
101240,5100166.5
101241,5100166.5
101242,5100166.5
101243,5100166.5
101244,5100166.5
101245,5100166.5
101246,5100166.5
101247,5100166.5
101248,5100166.5
101249,5100166.5
101250,5100166.5
101251,5100166.5
101252,5100166.5
101253,5100166.5
101254,5100166.5
101255,5100166.5
101256,5100166.5
101257,5100166.5
101258,5100166.5
101259,5100166.5
101260,5100166.5
101261,5100166.5
101262,5100166.5
101263,5100166.5
101264,5100166.5
101265,5100166.5
101266,5100166.5
101267,5100166.5
101268,5100166.5
101269,5100166.5
101270,5100166.5
101271,5100166.5
101272,5100166.5
101273,5100166.5
101274,5100166.5
101275,5100166.5
101276,5100166.5
101277,5100166.5
101278,5100166.5
101279,5100166.5
101280,5100166.5
101281,5100166.5
101282,5100166.5
101283,5100166.5
101284,5100166.5
101285,5100166.5
101286,5100166.5
101287,5100166.5
101288,5100166.5
101289,5100166.5
101290,5100166.5
101291,5100166.5
101292,5100166.5
101293,5100166.5
101294,5100166.5
101295,5100166.5
101296,5100166.5
101297,5100166.5
101298,5100166.5
101299,5100166.5
101300,5100166.5
101301,5100166.5
101302,5100166.5
101303,5100166.5
101304,5100166.5
101305,5100166.5
101306,5100166.5
101307,5100166.5
101308,5100166.5
101309,5100166.5
101310,5100166.5
101311,5100166.5
101312,5100166.5
101313,5100166.5
101314,5100166.5
101315,5100166.5
101316,5100166.5
101317,5100166.5
101318,5100166.5
101319,5100166.5
101320,5100166.5
101321,5100166.5
101322,5100166.5
101323,5100166.5
101324,5100166.5
101325,5100166.5
101326,5100166.5
101327,5100166.5
101328,5100166.5
101329,5100166.5
101330,5100166.5
101331,5100166.5
101332,5100166.5
101333,5100166.5
101334,5100166.5
101335,5100166.5
101336,5100166.5
101337,5100166.5
101338,5100166.5
101339,5100166.5
101340,5100166.5
101341,5100166.5
101342,5100166.5
101343,5100166.5
101344,5100166.5
101345,5100166.5
101346,5100166.5
101347,5100166.5
101348,5100166.5
101349,5100166.5
101350,5100166.5
101351,5100166.5
101352,5100166.5
101353,5100166.5
101354,5100166.5
101355,5100166.5
101356,5100166.5
101357,5100166.5
101358,5100166.5
101359,5100166.5
101360,5100166.5
101361,5100166.5
101362,5100166.5
101363,5100166.5
101364,5100166.5
101365,5100166.5
101366,5100166.5
101367,5100166.5
101368,5100166.5
101369,5100166.5
101370,5100166.5
101371,5100166.5
101372,5100166.5
101373,5100166.5
101374,5100166.5
101375,5100166.5
101376,5100166.5
101377,5100166.5
101378,5100166.5
101379,5100166.5
101380,5100166.5
101381,5100166.5
101382,5100166.5
101383,5100166.5
101384,5100166.5
101385,5100166.5
101386,5100166.5
101387,5100166.5
101388,5100166.5
101389,5100166.5
101390,5100166.5
101391,5100166.5
101392,5100166.5
101393,5100166.5
101394,5100166.5
101395,5100166.5
101396,5100166.5
101397,5100166.5
101398,5100166.5
101399,5100166.5
101400,5100166.5
101401,5100166.5
101402,5100166.5
101403,5100166.5
101404,5100166.5
101405,5100166.5
101406,5100166.5
101407,5100166.5
101408,5100166.5
101409,5100166.5
101410,5100166.5
101411,5100166.5
101412,5100166.5
101413,5100166.5
101414,5100166.5
101415,5100166.5
101416,5100166.5
101417,5100166.5
101418,5100166.5
101419,5100166.5
101420,5100166.5
101421,5100166.5
101422,5100166.5
101423,5100166.5
101424,5100166.5
101425,5100166.5
101426,5100166.5
101427,5100166.5
101428,5100166.5
101429,5100166.5
101430,5100166.5
101431,5100166.5
101432,5100166.5
101433,5100166.5
101434,5100166.5
101435,5100166.5
101436,5100166.5
101437,5100166.5
101438,5100166.5
101439,5100166.5
101440,5100166.5
101441,5100166.5
101442,5100166.5
101443,5100166.5
101444,5100166.5
101445,5100166.5
101446,5100166.5
101447,5100166.5
101448,5100166.5
101449,5100166.5
101450,5100166.5
101451,5100166.5
101452,5100166.5
101453,5100166.5
101454,5100166.5
101455,5100166.5
101456,5100166.5
101457,5100166.5
101458,5100166.5
101459,5100166.5
101460,5100166.5
101461,5100166.5
101462,5100166.5
101463,5100166.5
101464,5100166.5
101465,5100166.5
101466,5100166.5
101467,5100166.5
101468,5100166.5
101469,5100166.5
101470,5100166.5
101471,5100166.5
101472,5100166.5
101473,5100166.5
101474,5100166.5
101475,5100166.5
101476,5100166.5
101477,5100166.5
101478,5100166.5
101479,5100166.5
101480,5100166.5
101481,5100166.5
101482,5100166.5
101483,5100166.5
101484,5100166.5
101485,5100166.5
101486,5100166.5
101487,5100166.5
101488,5100166.5
101489,5100166.5
101490,5100166.5
101491,5100166.5
101492,5100166.5
101493,5100166.5
101494,5100166.5
101495,5100166.5
101496,5100166.5
101497,5100166.5
101498,5100166.5
101499,5100166.5
101500,5100166.5
101501,5100166.5
101502,5100166.5
101503,5100166.5
101504,5100166.5
101505,5100166.5
101506,5100166.5
101507,5100166.5
101508,5100166.5
101509,5100166.5
101510,5100166.5
101511,5100166.5
101512,5100166.5
101513,5100166.5
101514,5100166.5
101515,5100166.5
101516,5100166.5
101517,5100166.5
101518,5100166.5
101519,5100166.5
101520,5100166.5
101521,5100166.5
101522,5100166.5
101523,5100166.5
101524,5100166.5
101525,5100166.5
101526,5100166.5
101527,5100166.5
101528,5100166.5
101529,5100166.5
101530,5100166.5
101531,5100166.5
101532,5100166.5
101533,5100166.5
101534,5100166.5
101535,5100166.5
101536,5100166.5
101537,5100166.5
101538,5100166.5
101539,5100166.5
101540,5100166.5
101541,5100166.5
101542,5100166.5
101543,5100166.5
101544,5100166.5
101545,5100166.5
101546,5100166.5
101547,5100166.5
101548,5100166.5
101549,5100166.5
101550,5100166.5
101551,5100166.5
101552,5100166.5
101553,5100166.5
